"StudentID";"Gender";"Age";"GradeLevel";"at_risk";"CountryID"
"S18260";"Male";17;"Grade 12";"False";65539
"S18261";"Female";16;"Grade 11";"False";65540
"S18262";"Male";17;"Grade 12";"False";65537
"S18263";"Male";16;"Grade 11";"False";65536
"S18264";"Male";16;"Grade 11";"False";65538
"S18265";"Female";15;"Grade 10";"False";65539
"S18266";"Male";15;"Grade 10";"False";65536
"S18267";"Female";16;"Grade 11";"False";65539
"S18268";"Male";16;"Grade 11";"False";65539
"S18269";"Female";16;"Grade 10";"True";65536
"S18270";"Male";15;"Grade 10";"False";65537
"S18271";"Male";15;"Grade 10";"False";65537
"S18272";"Female";15;"Grade 10";"False";65540
"S18273";"Male";16;"Grade 11";"False";65540
"S18274";"Female";16;"Grade 11";"True";65540
"S18275";"Male";17;"Grade 12";"True";65537
"S18276";"Female";15;"Grade 10";"True";65537
"S18277";"Female";17;"Grade 12";"True";65538
"S18278";"Male";16;"Grade 11";"True";65538
"S18279";"Male";17;"Grade 12";"False";65540
"S18280";"Male";17;"Grade 12";"False";65540
"S18281";"Male";15;"Grade 11";"True";65538
"S18282";"Male";14;"Grade 10";"False";65540
"S18283";"Male";16;"Grade 11";"True";65537
"S18284";"Female";16;"Grade 11";"False";65538
"S18285";"Male";16;"Grade 11";"False";65539
"S18286";"Male";14;"Grade 10";"False";65538
"S18287";"Male";15;"Grade 10";"False";65536
"S18288";"Male";15;"Grade 10";"False";65539
"S18289";"Male";16;"Grade 11";"True";65539
"S18290";"Male";16;"Grade 11";"True";65537
"S18291";"Female";16;"Grade 11";"False";65540
"S18292";"Male";17;"Grade 12";"False";65536
"S18293";"Male";16;"Grade 11";"False";65539
"S18294";"Female";16;"Grade 11";"False";65536
"S18295";"Male";15;"Grade 10";"False";65537
"S18296";"Female";17;"Grade 12";"False";65536
"S18297";"Male";15;"Grade 10";"False";65536
"S18298";"Male";16;"Grade 11";"False";65539
"S18299";"Male";17;"Grade 12";"False";65539
"S18300";"Male";16;"Grade 11";"False";65536
"S18301";"Female";16;"Grade 11";"False";65539
"S18302";"Male";16;"Grade 11";"False";65536
"S18303";"Male";15;"Grade 10";"False";65537
"S18304";"Male";15;"Grade 10";"False";65536
"S18305";"Male";17;"Grade 11";"False";65536
"S18306";"Female";17;"Grade 12";"False";65538
"S18307";"Male";17;"Grade 12";"True";65539
"S18308";"Female";17;"Grade 12";"False";65538
"S18309";"Male";16;"Grade 11";"True";65536
"S18310";"Female";15;"Grade 10";"False";65536
"S18311";"Male";15;"Grade 10";"False";65536
"S18312";"Male";15;"Grade 11";"False";65539
"S18313";"Female";16;"Grade 11";"False";65536
"S18314";"Female";16;"Grade 11";"True";65539
"S18315";"Female";16;"Grade 11";"False";65539
"S18316";"Male";17;"Grade 12";"False";65536
"S18317";"Male";18;"Grade 12";"False";65540
"S18318";"Female";16;"Grade 11";"False";65538
"S18319";"Male";16;"Grade 11";"False";65536
"S18320";"Male";15;"Grade 10";"False";65539
"S18321";"Female";16;"Grade 11";"False";65536
"S18322";"Male";16;"Grade 11";"False";65537
"S18323";"Male";15;"Grade 10";"False";65537
"S18324";"Female";17;"Grade 12";"False";65539
"S18325";"Male";15;"Grade 10";"True";65540
"S18326";"Male";15;"Grade 10";"False";65536
"S18327";"Female";16;"Grade 11";"False";65536
"S18328";"Male";16;"Grade 11";"False";65536
"S18329";"Female";18;"Grade 12";"False";65538
"S18330";"Male";16;"Grade 11";"False";65536
"S18331";"Female";16;"Grade 11";"True";65538
"S18332";"Female";17;"Grade 12";"True";65537
"S18333";"Male";16;"Grade 12";"False";65539
"S18334";"Female";16;"Grade 11";"False";65537
"S18335";"Male";16;"Grade 11";"False";65537
"S18336";"Female";16;"Grade 11";"False";65538
"S18337";"Male";16;"Grade 11";"False";65538
"S18338";"Female";16;"Grade 11";"False";65536
"S18339";"Female";17;"Grade 12";"False";65539
"S18340";"Female";17;"Grade 12";"False";65539
"S18341";"Male";15;"Grade 10";"False";65536
"S18342";"Female";15;"Grade 10";"True";65536
"S18343";"Male";18;"Grade 12";"True";65536
"S18344";"Male";16;"Grade 11";"False";65537
"S18345";"Male";17;"Grade 12";"False";65540
"S18346";"Male";16;"Grade 11";"False";65536
"S18347";"Female";15;"Grade 11";"False";65536
"S18348";"Male";16;"Grade 11";"False";65537
"S18349";"Male";17;"Grade 12";"True";65538
"S18350";"Male";18;"Grade 12";"True";65540
"S18351";"Female";16;"Grade 11";"False";65536
"S18352";"Female";15;"Grade 10";"False";65537
"S18353";"Male";17;"Grade 12";"False";65539
"S18354";"Female";16;"Grade 11";"False";65537
"S18355";"Male";17;"Grade 12";"True";65539
"S18356";"Male";17;"Grade 12";"False";65539
"S18357";"Female";15;"Grade 10";"True";65539
"S18358";"Male";15;"Grade 10";"True";65539
"S18359";"Female";16;"Grade 11";"True";65538
"S18360";"Male";18;"Grade 12";"True";65536
"S18361";"Female";16;"Grade 11";"False";65536
"S18362";"Female";15;"Grade 10";"False";65536
"S18363";"Male";17;"Grade 12";"False";65536
"S18364";"Female";15;"Grade 10";"False";65537
"S18365";"Female";17;"Grade 12";"True";65538
"S18366";"Female";16;"Grade 11";"False";65539
"S18367";"Female";16;"Grade 11";"False";65539
"S18368";"Male";16;"Grade 12";"False";65537
"S18369";"Female";17;"Grade 12";"False";65536
"S18370";"Male";16;"Grade 11";"False";65539
"S18371";"Female";16;"Grade 11";"False";65540
"S18372";"Male";15;"Grade 10";"True";65536
"S18373";"Male";16;"Grade 11";"False";65539
"S18374";"Female";17;"Grade 12";"True";65538
"S18375";"Male";15;"Grade 10";"False";65540
"S18376";"Male";16;"Grade 11";"False";65539
"S18377";"Female";16;"Grade 11";"True";65539
"S18378";"Male";16;"Grade 11";"False";65538
"S18379";"Female";16;"Grade 11";"True";65539
"S18380";"Male";15;"Grade 10";"False";65538
"S18381";"Male";17;"Grade 12";"False";65536
"S18382";"Male";15;"Grade 10";"False";65536
"S18383";"Male";17;"Grade 12";"False";65540
"S18384";"Female";16;"Grade 11";"False";65536
"S18385";"Male";16;"Grade 11";"False";65540
"S18386";"Male";16;"Grade 11";"False";65536
"S18387";"Male";16;"Grade 11";"False";65539
"S18388";"Male";17;"Grade 12";"False";65536
"S18389";"Male";16;"Grade 11";"False";65537
"S18390";"Male";16;"Grade 12";"False";65538
"S18391";"Male";17;"Grade 12";"False";65539
"S18392";"Female";15;"Grade 11";"False";65536
"S18393";"Male";17;"Grade 12";"False";65537
"S18394";"Male";15;"Grade 10";"False";65537
"S18395";"Male";16;"Grade 11";"False";65539
"S18396";"Male";17;"Grade 12";"False";65539
"S18397";"Female";15;"Grade 10";"False";65539
"S18398";"Male";16;"Grade 10";"False";65537
"S18399";"Female";16;"Grade 11";"False";65536
"S18400";"Male";16;"Grade 11";"False";65540
"S18401";"Female";16;"Grade 11";"False";65537
"S18402";"Female";15;"Grade 10";"False";65539
"S18403";"Male";17;"Grade 12";"True";65536
"S18404";"Male";17;"Grade 12";"False";65538
"S18405";"Female";16;"Grade 11";"False";65539
"S18406";"Female";16;"Grade 11";"False";65537
"S18407";"Male";15;"Grade 10";"False";65536
"S18408";"Male";15;"Grade 10";"False";65537
"S18409";"Female";16;"Grade 11";"False";65540
"S18410";"Male";17;"Grade 12";"False";65539
"S18411";"Male";16;"Grade 11";"False";65536
"S18412";"Male";17;"Grade 11";"True";65539
"S18413";"Male";16;"Grade 10";"False";65536
"S18414";"Male";15;"Grade 10";"False";65536
"S18415";"Male";17;"Grade 11";"False";65538
"S18416";"Male";15;"Grade 10";"True";65537
"S18417";"Female";15;"Grade 10";"False";65538
"S18418";"Male";17;"Grade 12";"False";65539
"S18419";"Female";16;"Grade 11";"False";65537
"S18420";"Female";16;"Grade 11";"False";65536
"S18421";"Male";17;"Grade 11";"False";65537
"S18422";"Male";16;"Grade 11";"False";65540
"S18423";"Male";16;"Grade 11";"False";65539
"S18424";"Male";16;"Grade 11";"False";65536
"S18425";"Male";15;"Grade 10";"True";65536
"S18426";"Male";16;"Grade 11";"False";65537
"S18427";"Male";16;"Grade 11";"True";65538
"S18428";"Female";15;"Grade 10";"False";65536
"S18429";"Female";15;"Grade 10";"False";65536
"S18430";"Male";17;"Grade 12";"False";65539
"S18431";"Male";17;"Grade 12";"True";65538
"S18432";"Male";16;"Grade 11";"False";65540
"S18433";"Male";17;"Grade 12";"False";65536
"S18434";"Male";16;"Grade 11";"False";65536
"S18435";"Male";17;"Grade 12";"False";65537
"S18436";"Female";16;"Grade 11";"True";65536
"S18437";"Female";15;"Grade 10";"False";65538
"S18438";"Male";16;"Grade 11";"False";65537
"S18439";"Male";15;"Grade 10";"False";65537
"S18440";"Male";17;"Grade 11";"False";65536
"S18441";"Female";16;"Grade 11";"False";65540
"S18442";"Male";17;"Grade 12";"False";65540
"S18443";"Male";15;"Grade 11";"False";65538
"S18444";"Male";16;"Grade 11";"False";65539
"S18445";"Female";16;"Grade 11";"True";65537
"S18446";"Female";17;"Grade 12";"False";65537
"S18447";"Female";15;"Grade 10";"False";65540
"S18448";"Male";16;"Grade 11";"True";65540
"S18449";"Female";16;"Grade 11";"False";65536
"S18450";"Female";16;"Grade 11";"False";65538
"S18451";"Female";17;"Grade 12";"True";65540
"S18452";"Female";15;"Grade 10";"False";65537
"S18453";"Female";16;"Grade 11";"False";65539
"S18454";"Male";14;"Grade 10";"True";65538
"S18455";"Male";15;"Grade 10";"False";65536
"S18456";"Female";16;"Grade 11";"False";65536
"S18457";"Male";17;"Grade 12";"True";65540
"S18458";"Female";16;"Grade 11";"False";65540
"S18459";"Male";15;"Grade 10";"False";65537
"S18460";"Male";17;"Grade 12";"False";65536
"S18461";"Female";17;"Grade 12";"False";65537
"S18462";"Male";16;"Grade 11";"False";65538
"S18463";"Male";17;"Grade 12";"False";65536
"S18464";"Male";15;"Grade 10";"False";65536
"S18465";"Female";16;"Grade 12";"False";65537
"S18466";"Male";16;"Grade 11";"True";65537
"S18467";"Male";16;"Grade 11";"True";65539
"S18468";"Male";16;"Grade 11";"True";65536
"S18469";"Male";15;"Grade 10";"False";65536
"S18470";"Male";16;"Grade 11";"False";65537
"S18471";"Male";17;"Grade 12";"False";65537
"S18472";"Male";17;"Grade 11";"False";65537
"S18473";"Male";15;"Grade 10";"False";65536
"S18474";"Female";16;"Grade 11";"False";65537
"S18475";"Male";16;"Grade 11";"False";65536
"S18476";"Male";17;"Grade 12";"False";65538
"S18477";"Male";16;"Grade 11";"False";65538
"S18478";"Male";17;"Grade 12";"False";65538
"S18479";"Female";16;"Grade 11";"False";65538
"S18480";"Male";17;"Grade 12";"False";65539
"S18481";"Male";15;"Grade 10";"False";65536
"S18482";"Male";15;"Grade 10";"False";65537
"S18483";"Male";15;"Grade 10";"True";65539
"S18484";"Male";15;"Grade 10";"False";65536
"S18485";"Female";17;"Grade 12";"False";65539
"S18486";"Female";16;"Grade 11";"False";65540
"S18487";"Female";15;"Grade 10";"False";65538
"S18488";"Male";16;"Grade 11";"False";65537
"S18489";"Male";16;"Grade 11";"False";65536
"S18490";"Male";16;"Grade 11";"True";65538
"S18491";"Male";15;"Grade 10";"False";65540
"S18492";"Male";16;"Grade 11";"False";65538
"S18493";"Male";16;"Grade 11";"True";65538
"S18494";"Male";16;"Grade 11";"False";65538
"S18495";"Male";15;"Grade 10";"True";65536
"S18496";"Male";15;"Grade 10";"False";65537
"S18497";"Male";17;"Grade 12";"False";65537
"S18498";"Female";16;"Grade 11";"False";65539
"S18499";"Male";15;"Grade 10";"False";65536
"S18500";"Male";16;"Grade 11";"False";65539
"S18501";"Male";16;"Grade 11";"False";65536
"S18502";"Male";17;"Grade 12";"False";65536
"S18503";"Female";17;"Grade 12";"False";65538
"S18504";"Female";16;"Grade 11";"False";65540
"S18505";"Male";17;"Grade 12";"False";65536
"S18506";"Female";16;"Grade 11";"False";65537
"S18507";"Male";16;"Grade 11";"False";65540
"S18508";"Female";17;"Grade 12";"True";65540
"S18509";"Male";15;"Grade 11";"False";65540
"S18510";"Female";17;"Grade 12";"True";65537
"S18511";"Male";16;"Grade 11";"False";65539
"S18512";"Male";16;"Grade 11";"False";65537
"S18513";"Male";16;"Grade 11";"False";65536
"S18514";"Female";17;"Grade 12";"True";65536
"S18515";"Male";17;"Grade 12";"True";65540
"S18516";"Female";17;"Grade 12";"True";65540
"S18517";"Male";16;"Grade 11";"False";65537
"S18518";"Female";17;"Grade 12";"False";65536
"S18519";"Female";17;"Grade 12";"False";65539
"S18520";"Male";16;"Grade 11";"False";65538
"S18521";"Male";16;"Grade 11";"False";65538
"S18522";"Female";17;"Grade 12";"False";65536
"S18523";"Male";15;"Grade 10";"True";65540
"S18524";"Female";15;"Grade 10";"False";65536
"S18525";"Female";17;"Grade 12";"False";65536
"S18526";"Male";15;"Grade 10";"True";65539
"S18527";"Male";16;"Grade 11";"True";65538
"S18528";"Male";15;"Grade 10";"True";65540
"S18529";"Male";16;"Grade 11";"False";65537
"S18530";"Female";16;"Grade 11";"False";65540
"S18531";"Male";16;"Grade 11";"False";65540
"S18532";"Male";16;"Grade 11";"True";65536
"S18533";"Male";16;"Grade 11";"False";65539
"S18534";"Male";16;"Grade 12";"False";65539
"S18535";"Male";16;"Grade 11";"False";65539
"S18536";"Male";17;"Grade 12";"False";65537
"S18537";"Male";16;"Grade 10";"False";65538
"S18538";"Male";16;"Grade 11";"True";65536
"S18539";"Female";16;"Grade 11";"False";65536
"S18540";"Female";16;"Grade 11";"False";65537
"S18541";"Male";16;"Grade 11";"False";65539
"S18542";"Male";17;"Grade 12";"True";65539
"S18543";"Male";16;"Grade 11";"False";65537
"S18544";"Male";18;"Grade 12";"True";65536
"S18545";"Male";16;"Grade 11";"True";65538
"S18546";"Male";16;"Grade 11";"False";65540
"S18547";"Male";17;"Grade 12";"False";65537
"S18548";"Male";16;"Grade 11";"False";65538
"S18549";"Female";17;"Grade 11";"False";65538
"S18550";"Female";15;"Grade 10";"True";65539
"S18551";"Male";15;"Grade 10";"False";65537
"S18552";"Male";17;"Grade 12";"False";65538
"S18553";"Female";17;"Grade 12";"False";65536
"S18554";"Male";18;"Grade 12";"True";65539
"S18555";"Male";15;"Grade 10";"True";65538
"S18556";"Male";17;"Grade 12";"False";65539
"S18557";"Male";15;"Grade 10";"False";65538
"S18558";"Male";17;"Grade 12";"False";65536
"S18559";"Male";16;"Grade 11";"False";65540
"S18560";"Female";17;"Grade 12";"False";65538
"S18561";"Male";17;"Grade 12";"False";65536
"S18562";"Female";17;"Grade 12";"True";65538
"S18563";"Male";16;"Grade 11";"False";65536
"S18564";"Male";16;"Grade 11";"False";65536
"S18565";"Male";17;"Grade 12";"True";65537
"S18566";"Male";15;"Grade 10";"True";65536
"S18567";"Female";16;"Grade 11";"False";65536
"S18568";"Female";15;"Grade 10";"True";65536
"S18569";"Female";17;"Grade 12";"False";65536
"S18570";"Female";16;"Grade 11";"False";65537
"S18571";"Male";17;"Grade 12";"False";65537
"S18572";"Female";17;"Grade 12";"True";65539
"S18573";"Male";17;"Grade 12";"False";65539
"S18574";"Female";17;"Grade 11";"False";65537
"S18575";"Male";16;"Grade 11";"False";65538
"S18576";"Male";17;"Grade 12";"True";65538
"S18577";"Male";15;"Grade 10";"False";65536
"S18578";"Female";15;"Grade 10";"False";65536
"S18579";"Male";17;"Grade 12";"False";65536
"S18580";"Male";15;"Grade 10";"False";65540
"S18581";"Male";15;"Grade 10";"False";65537
"S18582";"Male";17;"Grade 12";"False";65538
"S18583";"Female";15;"Grade 10";"True";65538
"S18584";"Female";17;"Grade 12";"False";65539
"S18585";"Female";16;"Grade 11";"False";65537
"S18586";"Female";16;"Grade 11";"False";65538
"S18587";"Female";16;"Grade 11";"False";65539
"S18588";"Male";15;"Grade 10";"False";65538
"S18589";"Female";17;"Grade 12";"True";65538
"S18590";"Male";14;"Grade 10";"False";65538
"S18591";"Male";16;"Grade 11";"True";65538
"S18592";"Male";16;"Grade 11";"False";65537
"S18593";"Male";17;"Grade 12";"False";65537
"S18594";"Female";16;"Grade 11";"False";65537
"S18595";"Male";17;"Grade 12";"False";65538
"S18596";"Female";17;"Grade 12";"False";65536
"S18597";"Female";17;"Grade 12";"False";65536
"S18598";"Female";18;"Grade 12";"False";65537
"S18599";"Male";17;"Grade 12";"False";65539
"S18600";"Male";16;"Grade 11";"False";65539
"S18601";"Female";16;"Grade 11";"False";65536
"S18602";"Male";17;"Grade 12";"False";65539
"S18603";"Female";16;"Grade 11";"False";65538
"S18604";"Male";16;"Grade 11";"False";65536
"S18605";"Female";15;"Grade 10";"False";65538
"S18606";"Male";16;"Grade 11";"True";65538
"S18607";"Male";16;"Grade 11";"False";65538
"S18608";"Male";16;"Grade 11";"False";65538
"S18609";"Male";16;"Grade 11";"False";65538
"S18610";"Male";15;"Grade 10";"False";65538
"S18611";"Male";15;"Grade 10";"False";65537
"S18612";"Female";17;"Grade 12";"False";65540
"S18613";"Male";17;"Grade 12";"False";65536
"S18614";"Female";16;"Grade 11";"False";65536
"S18615";"Male";15;"Grade 10";"True";65537
"S18616";"Male";15;"Grade 10";"False";65538
"S18617";"Female";15;"Grade 10";"False";65538
"S18618";"Female";17;"Grade 12";"False";65539
"S18619";"Male";15;"Grade 10";"False";65536
"S18620";"Male";16;"Grade 11";"False";65540
"S18621";"Male";17;"Grade 12";"False";65540
"S18622";"Female";17;"Grade 12";"False";65538
"S18623";"Female";17;"Grade 12";"False";65537
"S18624";"Male";16;"Grade 10";"False";65539
"S18625";"Male";15;"Grade 10";"False";65537
"S18626";"Male";16;"Grade 11";"False";65539
"S18627";"Male";15;"Grade 10";"False";65540
"S18628";"Female";16;"Grade 11";"True";65536
"S18629";"Male";15;"Grade 10";"False";65536
"S18630";"Female";17;"Grade 12";"False";65538
"S18631";"Male";16;"Grade 11";"False";65538
"S18632";"Male";16;"Grade 11";"True";65536
"S18633";"Female";16;"Grade 11";"False";65537
"S18634";"Male";17;"Grade 11";"True";65536
"S18635";"Male";15;"Grade 10";"False";65538
"S18636";"Female";16;"Grade 11";"True";65540
"S18637";"Male";15;"Grade 10";"False";65539
"S18638";"Male";16;"Grade 11";"True";65539
"S18639";"Male";17;"Grade 11";"True";65536
"S18640";"Male";17;"Grade 12";"True";65536
"S18641";"Male";15;"Grade 10";"False";65539
"S18642";"Female";15;"Grade 10";"False";65536
"S18643";"Male";14;"Grade 10";"False";65540
"S18644";"Female";15;"Grade 10";"False";65536
"S18645";"Male";15;"Grade 10";"False";65538
"S18646";"Male";17;"Grade 11";"False";65538
"S18647";"Female";17;"Grade 11";"False";65540
"S18648";"Female";15;"Grade 10";"True";65540
"S18649";"Male";17;"Grade 12";"False";65539
"S18650";"Male";17;"Grade 12";"False";65540
"S18651";"Male";17;"Grade 12";"False";65536
"S18652";"Male";15;"Grade 10";"False";65536
"S18653";"Male";16;"Grade 11";"False";65537
"S18654";"Female";17;"Grade 12";"False";65536
"S18655";"Male";16;"Grade 11";"False";65539
"S18656";"Male";17;"Grade 12";"False";65536
"S18657";"Male";16;"Grade 11";"False";65536
"S18658";"Female";16;"Grade 11";"False";65536
"S18659";"Male";15;"Grade 10";"False";65538
"S18660";"Male";15;"Grade 10";"False";65540
"S18661";"Female";17;"Grade 12";"True";65536
"S18662";"Female";16;"Grade 11";"True";65540
"S18663";"Male";16;"Grade 11";"True";65536
"S18664";"Male";16;"Grade 11";"False";65538
"S18665";"Male";16;"Grade 11";"False";65538
"S18666";"Male";16;"Grade 11";"False";65536
"S18667";"Male";17;"Grade 12";"False";65536
"S18668";"Male";16;"Grade 11";"False";65540
"S18669";"Male";14;"Grade 10";"False";65538
"S18670";"Male";16;"Grade 11";"False";65537
"S18671";"Male";14;"Grade 10";"False";65539
"S18672";"Male";17;"Grade 12";"False";65538
"S18673";"Female";15;"Grade 10";"False";65536
"S18674";"Male";17;"Grade 12";"False";65536
"S18675";"Male";17;"Grade 11";"False";65536
"S18676";"Male";16;"Grade 11";"False";65538
"S18677";"Male";16;"Grade 11";"False";65540
"S18678";"Female";16;"Grade 11";"False";65538
"S18679";"Male";15;"Grade 10";"True";65539
"S18680";"Male";16;"Grade 11";"False";65538
"S18681";"Male";16;"Grade 11";"False";65538
"S18682";"Female";15;"Grade 10";"False";65538
"S18683";"Male";17;"Grade 12";"False";65540
"S18684";"Male";16;"Grade 11";"False";65536
"S18685";"Male";16;"Grade 11";"False";65537
"S18686";"Female";16;"Grade 11";"True";65538
"S18687";"Female";16;"Grade 11";"False";65539
"S18688";"Male";16;"Grade 11";"False";65539
"S18689";"Male";16;"Grade 11";"False";65536
"S18690";"Female";16;"Grade 11";"True";65537
