"ParentID";"StudentID";"ParentEducationLevel"
56305;"S16305";"Bachelor"
56306;"S16306";"High School"
56307;"S16307";"High School"
56308;"S16308";"Bachelor"
56309;"S16309";"Associate"
56310;"S16310";"Associate"
56311;"S16311";"Bachelor"
56312;"S16312";"High School"
56313;"S16313";"Bachelor"
56314;"S16314";"High School"
56315;"S16315";"Bachelor"
56316;"S16316";"Doctorate"
56317;"S16317";"High School"
56318;"S16318";"Master"
56319;"S16319";"Doctorate"
56320;"S16320";"Master"
56321;"S16321";"Bachelor"
56322;"S16322";"High School"
56323;"S16323";"Associate"
56324;"S16324";"Associate"
56325;"S16325";"Associate"
56326;"S16326";"Master"
56327;"S16327";"Master"
56328;"S16328";"High School"
56329;"S16329";"Bachelor"
56330;"S16330";"Associate"
56331;"S16331";"Bachelor"
56332;"S16332";"Associate"
56333;"S16333";"Associate"
56334;"S16334";"Bachelor"
56335;"S16335";"Associate"
56336;"S16336";"High School"
56337;"S16337";"Bachelor"
56338;"S16338";"Bachelor"
56339;"S16339";"Bachelor"
56340;"S16340";"High School"
56341;"S16341";"Associate"
56342;"S16342";"High School"
56343;"S16343";"Bachelor"
56344;"S16344";"Bachelor"
56345;"S16345";"Associate"
56346;"S16346";"Bachelor"
56347;"S16347";"Bachelor"
56348;"S16348";"Bachelor"
56349;"S16349";"Doctorate"
56350;"S16350";"Doctorate"
56351;"S16351";"Associate"
56352;"S16352";"Doctorate"
56353;"S16353";"Doctorate"
56354;"S16354";"Bachelor"
56355;"S16355";"High School"
56356;"S16356";"Doctorate"
56357;"S16357";"Doctorate"
56358;"S16358";"Bachelor"
56359;"S16359";"Bachelor"
56360;"S16360";"Doctorate"
56361;"S16361";"Bachelor"
56362;"S16362";"High School"
56363;"S16363";"Bachelor"
56364;"S16364";"Doctorate"
56365;"S16365";"Bachelor"
56366;"S16366";"Master"
56367;"S16367";"High School"
56368;"S16368";"Associate"
56369;"S16369";"Master"
56370;"S16370";"Associate"
56371;"S16371";"Doctorate"
56372;"S16372";"Associate"
56373;"S16373";"Associate"
56374;"S16374";"Doctorate"
56375;"S16375";"Associate"
56376;"S16376";"Bachelor"
56377;"S16377";"Doctorate"
56378;"S16378";"Doctorate"
56379;"S16379";"Associate"
56380;"S16380";"Bachelor"
56381;"S16381";"Doctorate"
56382;"S16382";"High School"
56383;"S16383";"Associate"
56384;"S16384";"High School"
56385;"S16385";"Doctorate"
56386;"S16386";"Doctorate"
56387;"S16387";"Bachelor"
56388;"S16388";"Bachelor"
56389;"S16389";"Doctorate"
56390;"S16390";"Bachelor"
56391;"S16391";"Master"
56392;"S16392";"Bachelor"
56393;"S16393";"High School"
56394;"S16394";"Master"
56395;"S16395";"Associate"
56396;"S16396";"Associate"
56397;"S16397";"Master"
56398;"S16398";"Master"
56399;"S16399";"High School"
56400;"S16400";"Bachelor"
56401;"S16401";"High School"
56402;"S16402";"Bachelor"
56403;"S16403";"Bachelor"
56404;"S16404";"Bachelor"
56405;"S16405";"High School"
56406;"S16406";"High School"
56407;"S16407";"Master"
56408;"S16408";"Associate"
56409;"S16409";"Associate"
56410;"S16410";"Associate"
56411;"S16411";"Doctorate"
56412;"S16412";"Master"
56413;"S16413";"Bachelor"
56414;"S16414";"Associate"
56415;"S16415";"Bachelor"
56416;"S16416";"Associate"
56417;"S16417";"Bachelor"
56418;"S16418";"Doctorate"
56419;"S16419";"Master"
56420;"S16420";"Master"
56421;"S16421";"Bachelor"
56422;"S16422";"Doctorate"
56423;"S16423";"Master"
56424;"S16424";"Doctorate"
56425;"S16425";"Bachelor"
56426;"S16426";"Associate"
56427;"S16427";"Doctorate"
56428;"S16428";"Master"
56429;"S16429";"High School"
56430;"S16430";"Associate"
56431;"S16431";"Doctorate"
56432;"S16432";"High School"
56433;"S16433";"Bachelor"
56434;"S16434";"Doctorate"
56435;"S16435";"High School"
56436;"S16436";"High School"
56437;"S16437";"Associate"
56438;"S16438";"High School"
56439;"S16439";"Bachelor"
56440;"S16440";"Bachelor"
56441;"S16441";"Master"
56442;"S16442";"High School"
56443;"S16443";"Doctorate"
56444;"S16444";"Bachelor"
56445;"S16445";"Master"
56446;"S16446";"High School"
56447;"S16447";"Bachelor"
56448;"S16448";"Bachelor"
56449;"S16449";"Doctorate"
56450;"S16450";"Associate"
56451;"S16451";"Master"
56452;"S16452";"Doctorate"
56453;"S16453";"Doctorate"
56454;"S16454";"High School"
56455;"S16455";"Master"
56456;"S16456";"Associate"
56457;"S16457";"Associate"
56458;"S16458";"Doctorate"
56459;"S16459";"High School"
56460;"S16460";"Bachelor"
56461;"S16461";"Master"
56462;"S16462";"Master"
56463;"S16463";"Associate"
56464;"S16464";"Doctorate"
56465;"S16465";"Doctorate"
56466;"S16466";"Bachelor"
56467;"S16467";"Master"
56468;"S16468";"Bachelor"
56469;"S16469";"Doctorate"
56470;"S16470";"High School"
56471;"S16471";"High School"
56472;"S16472";"Associate"
56473;"S16473";"Master"
56474;"S16474";"Bachelor"
56475;"S16475";"High School"
56476;"S16476";"Bachelor"
56477;"S16477";"High School"
56478;"S16478";"Master"
56479;"S16479";"Bachelor"
56480;"S16480";"Doctorate"
56481;"S16481";"High School"
56482;"S16482";"Associate"
56483;"S16483";"High School"
56484;"S16484";"Associate"
56485;"S16485";"Bachelor"
56486;"S16486";"Bachelor"
56487;"S16487";"Bachelor"
56488;"S16488";"Associate"
56489;"S16489";"Doctorate"
56490;"S16490";"Master"
56491;"S16491";"Bachelor"
56492;"S16492";"Associate"
56493;"S16493";"Bachelor"
56494;"S16494";"High School"
56495;"S16495";"Bachelor"
56496;"S16496";"Associate"
56497;"S16497";"Associate"
56498;"S16498";"Bachelor"
56499;"S16499";"High School"
56500;"S16500";"Bachelor"
56501;"S16501";"High School"
56502;"S16502";"Associate"
56503;"S16503";"Doctorate"
56504;"S16504";"High School"
56505;"S16505";"High School"
56506;"S16506";"Bachelor"
56507;"S16507";"High School"
56508;"S16508";"Doctorate"
56509;"S16509";"Doctorate"
56510;"S16510";"Master"
56511;"S16511";"Master"
56512;"S16512";"High School"
56513;"S16513";"Doctorate"
56514;"S16514";"High School"
56515;"S16515";"Master"
56516;"S16516";"Master"
56517;"S16517";"Master"
56518;"S16518";"Bachelor"
56519;"S16519";"High School"
56520;"S16520";"Doctorate"
56521;"S16521";"Doctorate"
56522;"S16522";"Master"
56523;"S16523";"Master"
56524;"S16524";"Master"
56525;"S16525";"High School"
56526;"S16526";"Master"
56527;"S16527";"Doctorate"
56528;"S16528";"High School"
56529;"S16529";"Associate"
56530;"S16530";"Bachelor"
56531;"S16531";"Master"
56532;"S16532";"Associate"
56533;"S16533";"High School"
56534;"S16534";"Associate"
56535;"S16535";"Associate"
56536;"S16536";"Doctorate"
56537;"S16537";"Doctorate"
56538;"S16538";"Bachelor"
56539;"S16539";"Doctorate"
56540;"S16540";"High School"
56541;"S16541";"Bachelor"
56542;"S16542";"Associate"
56543;"S16543";"Doctorate"
56544;"S16544";"Bachelor"
56545;"S16545";"Doctorate"
56546;"S16546";"Doctorate"
56547;"S16547";"Master"
56548;"S16548";"Doctorate"
56549;"S16549";"Bachelor"
56550;"S16550";"Bachelor"
56551;"S16551";"Associate"
56552;"S16552";"Bachelor"
56553;"S16553";"Doctorate"
56554;"S16554";"Bachelor"
56555;"S16555";"Doctorate"
56556;"S16556";"Associate"
56557;"S16557";"Doctorate"
56558;"S16558";"Doctorate"
56559;"S16559";"Bachelor"
56560;"S16560";"Associate"
56561;"S16561";"Master"
56562;"S16562";"Bachelor"
56563;"S16563";"High School"
56564;"S16564";"Associate"
56565;"S16565";"Doctorate"
56566;"S16566";"Doctorate"
56567;"S16567";"Associate"
56568;"S16568";"Doctorate"
56569;"S16569";"High School"
56570;"S16570";"Bachelor"
56571;"S16571";"High School"
56572;"S16572";"High School"
56573;"S16573";"Bachelor"
56574;"S16574";"Bachelor"
56575;"S16575";"Doctorate"
56576;"S16576";"Doctorate"
56577;"S16577";"Associate"
56578;"S16578";"High School"
56579;"S16579";"Master"
56580;"S16580";"Bachelor"
56581;"S16581";"High School"
56582;"S16582";"Bachelor"
56583;"S16583";"Master"
56584;"S16584";"Associate"
56585;"S16585";"Master"
56586;"S16586";"High School"
56587;"S16587";"Master"
56588;"S16588";"Master"
56589;"S16589";"Bachelor"
56590;"S16590";"Doctorate"
56591;"S16591";"Doctorate"
56592;"S16592";"High School"
56593;"S16593";"Master"
56594;"S16594";"Master"
56595;"S16595";"Master"
56596;"S16596";"Doctorate"
56597;"S16597";"Associate"
56598;"S16598";"High School"
56599;"S16599";"Doctorate"
56600;"S16600";"High School"
56601;"S16601";"High School"
56602;"S16602";"Associate"
56603;"S16603";"Bachelor"
56604;"S16604";"High School"
56605;"S16605";"Bachelor"
56606;"S16606";"Bachelor"
56607;"S16607";"Bachelor"
56608;"S16608";"Doctorate"
56609;"S16609";"Bachelor"
56610;"S16610";"Doctorate"
56611;"S16611";"Master"
56612;"S16612";"Doctorate"
56613;"S16613";"Doctorate"
56614;"S16614";"Doctorate"
56615;"S16615";"High School"
56616;"S16616";"Master"
56617;"S16617";"High School"
56618;"S16618";"High School"
56619;"S16619";"High School"
56620;"S16620";"Doctorate"
56621;"S16621";"Bachelor"
56622;"S16622";"Bachelor"
56623;"S16623";"Doctorate"
56624;"S16624";"Master"
56625;"S16625";"Bachelor"
56626;"S16626";"Bachelor"
56627;"S16627";"Master"
56628;"S16628";"Master"
56629;"S16629";"Associate"
56630;"S16630";"Master"
56631;"S16631";"Doctorate"
56632;"S16632";"High School"
56633;"S16633";"Bachelor"
56634;"S16634";"Doctorate"
56635;"S16635";"High School"
56636;"S16636";"Associate"
56637;"S16637";"Master"
56638;"S16638";"Master"
56639;"S16639";"High School"
56640;"S16640";"Master"
56641;"S16641";"Doctorate"
56642;"S16642";"High School"
56643;"S16643";"Doctorate"
56644;"S16644";"High School"
56645;"S16645";"Master"
56646;"S16646";"Master"
56647;"S16647";"Associate"
56648;"S16648";"High School"
56649;"S16649";"Associate"
56650;"S16650";"Associate"
56651;"S16651";"High School"
56652;"S16652";"Associate"
56653;"S16653";"High School"
56654;"S16654";"Master"
56655;"S16655";"Master"
56656;"S16656";"High School"
56657;"S16657";"Doctorate"
56658;"S16658";"Doctorate"
56659;"S16659";"Master"
56660;"S16660";"High School"
56661;"S16661";"Associate"
56662;"S16662";"Associate"
56663;"S16663";"Bachelor"
56664;"S16664";"Doctorate"
56665;"S16665";"Bachelor"
56666;"S16666";"Doctorate"
56667;"S16667";"Associate"
56668;"S16668";"High School"
56669;"S16669";"Master"
56670;"S16670";"Master"
56671;"S16671";"Associate"
56672;"S16672";"Bachelor"
56673;"S16673";"Master"
56674;"S16674";"High School"
56675;"S16675";"Bachelor"
56676;"S16676";"Associate"
56677;"S16677";"Master"
56678;"S16678";"Bachelor"
56679;"S16679";"Associate"
56680;"S16680";"High School"
56681;"S16681";"Doctorate"
56682;"S16682";"High School"
56683;"S16683";"Doctorate"
56684;"S16684";"Associate"
56685;"S16685";"Associate"
56686;"S16686";"Doctorate"
56687;"S16687";"Bachelor"
56688;"S16688";"Master"
56689;"S16689";"Bachelor"
56690;"S16690";"Bachelor"
56691;"S16691";"High School"
56692;"S16692";"High School"
56693;"S16693";"Doctorate"
56694;"S16694";"Associate"
56695;"S16695";"Doctorate"
56696;"S16696";"Bachelor"
56697;"S16697";"Master"
56698;"S16698";"High School"
56699;"S16699";"Associate"
56700;"S16700";"Bachelor"
56701;"S16701";"Doctorate"
56702;"S16702";"Bachelor"
56703;"S16703";"High School"
56704;"S16704";"Bachelor"
56705;"S16705";"High School"
56706;"S16706";"Master"
56707;"S16707";"Bachelor"
56708;"S16708";"Bachelor"
56709;"S16709";"High School"
56710;"S16710";"Bachelor"
56711;"S16711";"Doctorate"
56712;"S16712";"High School"
56713;"S16713";"Bachelor"
56714;"S16714";"Bachelor"
56715;"S16715";"Associate"
56716;"S16716";"Associate"
56717;"S16717";"Doctorate"
56718;"S16718";"Bachelor"
56719;"S16719";"Doctorate"
56720;"S16720";"Bachelor"
56721;"S16721";"High School"
56722;"S16722";"Associate"
56723;"S16723";"Bachelor"
56724;"S16724";"Master"
56725;"S16725";"Doctorate"
56726;"S16726";"Doctorate"
56727;"S16727";"Bachelor"
56728;"S16728";"High School"
56729;"S16729";"High School"
56730;"S16730";"Bachelor"
56731;"S16731";"Master"
56732;"S16732";"Associate"
56733;"S16733";"Associate"
56734;"S16734";"High School"
56735;"S16735";"Master"
56736;"S16736";"Doctorate"
56737;"S16737";"Doctorate"
56738;"S16738";"Master"
56739;"S16739";"Doctorate"
56740;"S16740";"Associate"
56741;"S16741";"Master"
56742;"S16742";"Master"
56743;"S16743";"High School"
56744;"S16744";"Associate"
56745;"S16745";"Bachelor"
56746;"S16746";"Associate"
56747;"S16747";"Bachelor"
56748;"S16748";"Associate"
56749;"S16749";"Associate"
56750;"S16750";"Associate"
56751;"S16751";"High School"
56752;"S16752";"Doctorate"
56753;"S16753";"Doctorate"
56754;"S16754";"Associate"
56755;"S16755";"Bachelor"
56756;"S16756";"Associate"
56757;"S16757";"Doctorate"
56758;"S16758";"High School"
56759;"S16759";"Doctorate"
56760;"S16760";"Master"
56761;"S16761";"Bachelor"
56762;"S16762";"Bachelor"
56763;"S16763";"Associate"
56764;"S16764";"Associate"
56765;"S16765";"High School"
56766;"S16766";"Bachelor"
56767;"S16767";"High School"
56768;"S16768";"Associate"
56769;"S16769";"Master"
56770;"S16770";"Doctorate"
56771;"S16771";"Doctorate"
56772;"S16772";"High School"
56773;"S16773";"Associate"
56774;"S16774";"Master"
56775;"S16775";"Bachelor"
56776;"S16776";"Bachelor"
56777;"S16777";"Bachelor"
56778;"S16778";"Bachelor"
56779;"S16779";"Associate"
56780;"S16780";"Associate"
56781;"S16781";"Bachelor"
56782;"S16782";"Master"
56783;"S16783";"Master"
56784;"S16784";"High School"
56785;"S16785";"High School"
56786;"S16786";"Doctorate"
56787;"S16787";"Master"
56788;"S16788";"Master"
56789;"S16789";"Bachelor"
56790;"S16790";"Bachelor"
56791;"S16791";"Associate"
56792;"S16792";"Bachelor"
56793;"S16793";"Bachelor"
56794;"S16794";"Master"
56795;"S16795";"Bachelor"
56796;"S16796";"Master"
56797;"S16797";"Bachelor"
56798;"S16798";"Master"
56799;"S16799";"Master"
56800;"S16800";"Master"
56801;"S16801";"Master"
56802;"S16802";"Master"
56803;"S16803";"Master"
56804;"S16804";"High School"
56805;"S16805";"Master"
56806;"S16806";"Doctorate"
56807;"S16807";"Master"
56808;"S16808";"Doctorate"
56809;"S16809";"High School"
56810;"S16810";"Bachelor"
56811;"S16811";"Doctorate"
56812;"S16812";"Bachelor"
56813;"S16813";"Master"
56814;"S16814";"Master"
56815;"S16815";"Doctorate"
56816;"S16816";"Associate"
56817;"S16817";"High School"
56818;"S16818";"Bachelor"
56819;"S16819";"High School"
56820;"S16820";"Associate"
56821;"S16821";"High School"
56822;"S16822";"Master"
56823;"S16823";"High School"
56824;"S16824";"Doctorate"
56825;"S16825";"High School"
56826;"S16826";"Bachelor"
56827;"S16827";"Bachelor"
56828;"S16828";"Bachelor"
56829;"S16829";"Doctorate"
56830;"S16830";"Bachelor"
56831;"S16831";"Doctorate"
56832;"S16832";"High School"
56833;"S16833";"High School"
56834;"S16834";"Master"
56835;"S16835";"Associate"
56836;"S16836";"Associate"
56837;"S16837";"Master"
56838;"S16838";"High School"
56839;"S16839";"Doctorate"
56840;"S16840";"Doctorate"
56841;"S16841";"Doctorate"
56842;"S16842";"Bachelor"
56843;"S16843";"Associate"
56844;"S16844";"High School"
56845;"S16845";"Master"
56846;"S16846";"Master"
56847;"S16847";"Master"
56848;"S16848";"High School"
56849;"S16849";"Master"
56850;"S16850";"Bachelor"
56851;"S16851";"Master"
56852;"S16852";"Bachelor"
56853;"S16853";"High School"
56854;"S16854";"Doctorate"
56855;"S16855";"Bachelor"
56856;"S16856";"Master"
56857;"S16857";"Associate"
56858;"S16858";"Master"
56859;"S16859";"Doctorate"
56860;"S16860";"Doctorate"
56861;"S16861";"Master"
56862;"S16862";"Associate"
56863;"S16863";"Associate"
56864;"S16864";"Bachelor"
56865;"S16865";"Bachelor"
56866;"S16866";"Bachelor"
56867;"S16867";"Associate"
56868;"S16868";"High School"
56869;"S16869";"Bachelor"
56870;"S16870";"Bachelor"
56871;"S16871";"Doctorate"
56872;"S16872";"Associate"
56873;"S16873";"Associate"
56874;"S16874";"Bachelor"
56875;"S16875";"Master"
56876;"S16876";"Associate"
56877;"S16877";"Master"
56878;"S16878";"Bachelor"
56879;"S16879";"Bachelor"
56880;"S16880";"Master"
56881;"S16881";"Doctorate"
56882;"S16882";"Master"
56883;"S16883";"Associate"
56884;"S16884";"Master"
56885;"S16885";"Doctorate"
56886;"S16886";"Doctorate"
56887;"S16887";"Associate"
56888;"S16888";"Doctorate"
56889;"S16889";"Bachelor"
56890;"S16890";"Master"
56891;"S16891";"Doctorate"
56892;"S16892";"Master"
56893;"S16893";"High School"
56894;"S16894";"Bachelor"
56895;"S16895";"High School"
56896;"S16896";"Associate"
56897;"S16897";"Master"
56898;"S16898";"Associate"
56899;"S16899";"High School"
56900;"S16900";"Master"
56901;"S16901";"Associate"
56902;"S16902";"Bachelor"
56903;"S16903";"Doctorate"
56904;"S16904";"Doctorate"
56905;"S16905";"Master"
56906;"S16906";"Associate"
56907;"S16907";"Associate"
56908;"S16908";"Associate"
56909;"S16909";"High School"
56910;"S16910";"Bachelor"
56911;"S16911";"Doctorate"
56912;"S16912";"High School"
56913;"S16913";"High School"
56914;"S16914";"High School"
56915;"S16915";"Doctorate"
56916;"S16916";"Master"
56917;"S16917";"Doctorate"
56918;"S16918";"High School"
56919;"S16919";"Master"
56920;"S16920";"Master"
56921;"S16921";"Master"
56922;"S16922";"Associate"
56923;"S16923";"High School"
56924;"S16924";"Doctorate"
56925;"S16925";"Bachelor"
56926;"S16926";"Associate"
56927;"S16927";"Bachelor"
56928;"S16928";"Bachelor"
56929;"S16929";"High School"
56930;"S16930";"Bachelor"
56931;"S16931";"High School"
56932;"S16932";"Associate"
56933;"S16933";"High School"
56934;"S16934";"Bachelor"
56935;"S16935";"Bachelor"
56936;"S16936";"Associate"
56937;"S16937";"Master"
56938;"S16938";"Associate"
56939;"S16939";"High School"
56940;"S16940";"Master"
56941;"S16941";"High School"
56942;"S16942";"Master"
56943;"S16943";"Bachelor"
56944;"S16944";"Doctorate"
56945;"S16945";"Associate"
56946;"S16946";"Master"
56947;"S16947";"High School"
56948;"S16948";"High School"
56949;"S16949";"Doctorate"
56950;"S16950";"Associate"
56951;"S16951";"Master"
56952;"S16952";"Doctorate"
56953;"S16953";"Master"
56954;"S16954";"Master"
56955;"S16955";"Bachelor"
56956;"S16956";"High School"
56957;"S16957";"Bachelor"
56958;"S16958";"Associate"
56959;"S16959";"High School"
56960;"S16960";"Bachelor"
56961;"S16961";"Master"
56962;"S16962";"Bachelor"
56963;"S16963";"High School"
56964;"S16964";"Master"
56965;"S16965";"Bachelor"
56966;"S16966";"Master"
56967;"S16967";"High School"
56968;"S16968";"Bachelor"
56969;"S16969";"Master"
56970;"S16970";"Associate"
56971;"S16971";"Doctorate"
56972;"S16972";"Master"
56973;"S16973";"Bachelor"
56974;"S16974";"Master"
56975;"S16975";"Bachelor"
56976;"S16976";"Master"
56977;"S16977";"High School"
56978;"S16978";"Doctorate"
56979;"S16979";"Doctorate"
56980;"S16980";"High School"
56981;"S16981";"Doctorate"
56982;"S16982";"High School"
56983;"S16983";"Bachelor"
56984;"S16984";"Associate"
56985;"S16985";"Associate"
56986;"S16986";"Doctorate"
56987;"S16987";"Bachelor"
56988;"S16988";"Doctorate"
56989;"S16989";"Master"
56990;"S16990";"Master"
56991;"S16991";"High School"
56992;"S16992";"Bachelor"
56993;"S16993";"Doctorate"
56994;"S16994";"Master"
56995;"S16995";"Bachelor"
56996;"S16996";"Associate"
56997;"S16997";"Master"
56998;"S16998";"Associate"
56999;"S16999";"Associate"
57000;"S17000";"High School"
57001;"S17001";"Bachelor"
57002;"S17002";"Master"
57003;"S17003";"High School"
57004;"S17004";"Bachelor"
57005;"S17005";"High School"
57006;"S17006";"Doctorate"
57007;"S17007";"Bachelor"
57008;"S17008";"Associate"
57009;"S17009";"Bachelor"
57010;"S17010";"Doctorate"
57011;"S17011";"High School"
57012;"S17012";"High School"
57013;"S17013";"High School"
57014;"S17014";"Bachelor"
57015;"S17015";"Bachelor"
57016;"S17016";"High School"
57017;"S17017";"Bachelor"
57018;"S17018";"High School"
57019;"S17019";"High School"
57020;"S17020";"High School"
57021;"S17021";"Doctorate"
57022;"S17022";"High School"
57023;"S17023";"Bachelor"
57024;"S17024";"Master"
57025;"S17025";"Bachelor"
57026;"S17026";"Master"
57027;"S17027";"Doctorate"
57028;"S17028";"Bachelor"
57029;"S17029";"High School"
57030;"S17030";"High School"
57031;"S17031";"Master"
57032;"S17032";"Doctorate"
57033;"S17033";"Doctorate"
57034;"S17034";"High School"
57035;"S17035";"Bachelor"
57036;"S17036";"High School"
57037;"S17037";"Bachelor"
57038;"S17038";"Bachelor"
57039;"S17039";"Doctorate"
