Student ID,Study Hours per Week,Attendance Rate,Previous Grades,Parent Education Level,Gender,Engagement Level,Grade Level,Age,Country,Performance Score,Engagement Category,Attendance Group,At Risk
S15854,5.0,61.1,73.5,Associate,Male,5.0,Grade 11,16,Portugal,56.08,High,Moderate,False
S15855,5.3,87.4,94.3,Doctorate,Male,1.0,Grade 12,17,Portugal,74.43,Low,High,False
S15856,11.6,110.1,96.7,Doctorate,Female,2.0,Grade 12,17,France,83.69999999999999,Low,High,False
S15857,7.2,66.5,57.6,Bachelor,Male,3.0,Grade 11,16,Germany,50.19,Moderate,Moderate,False
S15858,20.4,89.8,68.8,Bachelor,Male,2.0,Grade 11,16,France,65.42,Low,High,False
S15859,19.5,86.7,65.3,Associate,Female,3.0,Grade 11,15,Germany,62.559999999999995,Moderate,High,False
S15860,10.0,65.5,49.7,Master,Female,4.0,Grade 10,15,Spain,46.5,Moderate,Moderate,True
S15861,19.8,52.3,65.2,Doctorate,Female,3.0,Grade 12,17,Germany,52.25,Moderate,Moderate,False
S15862,17.4,108.0,77.4,Doctorate,Male,2.0,Grade 11,16,Germany,74.58,Low,High,False
S15863,7.7,96.8,75.6,Master,Male,1.0,Grade 10,15,Germany,68.38000000000001,Low,High,False
S15864,-0.0,69.4,79.1,Master,Female,0.0,Grade 10,15,Germany,60.37,Low,Moderate,False
S15865,8.9,99.3,55.7,Master,Male,1.0,Grade 10,15,England,59.42,Low,High,False
S15866,6.8,86.1,84.7,Doctorate,Male,4.0,Grade 12,17,Germany,69.54,Moderate,High,False
S15867,11.0,99.1,83.9,Master,Male,5.0,Grade 11,16,Spain,73.88000000000001,High,High,False
S15868,10.4,39.1,32.8,Bachelor,Male,2.0,Grade 11,16,Spain,30.21,Low,Low,True
S15869,10.3,66.8,58.5,Doctorate,Female,2.0,Grade 10,15,England,51.35,Low,Moderate,False
S15870,12.6,106.5,72.5,Master,Male,1.0,Grade 11,16,England,70.72,Low,High,False
S15871,3.9,126.15000000000002,102.94999999999999,Master,Female,0.0,Grade 12,17,England,90.1,Low,High,False
S15872,12.1,126.15000000000002,69.0,Associate,Male,1.0,Grade 11,16,England,74.765,Low,High,False
S15873,7.8,66.9,70.1,Bachelor,Male,0.0,Grade 10,15,Spain,56.68,Low,Moderate,False
S15874,11.0,88.7,61.2,Bachelor,Male,4.0,Grade 12,18,England,59.410000000000004,Moderate,High,False
S15875,14.8,81.9,63.8,Doctorate,Male,3.0,Grade 10,15,Germany,59.43,Moderate,High,False
S15876,3.9,85.7,88.1,Associate,Male,1.0,Grade 11,16,Portugal,70.53999999999999,Low,High,False
S15877,8.6,31.8,65.2,Bachelor,Male,3.0,Grade 12,17,Germany,43.86,Moderate,Low,True
S15878,9.4,70.2,87.4,Doctorate,Female,0.0,Grade 10,15,England,66.64,Low,Moderate,False
S15879,7.4,91.1,61.8,Doctorate,Male,0.0,Grade 11,16,Spain,59.709999999999994,Low,High,False
S15880,14.5,27.9,71.2,Associate,Male,4.0,Grade 11,16,Spain,46.87,Moderate,Low,True
S15881,6.4,42.7,37.9,High School,Male,1.0,Grade 12,17,France,33.04,Low,Low,True
S15882,7.2,39.5,56.4,Bachelor,Male,5.0,Grade 11,16,Germany,41.489999999999995,High,Low,True
S15883,6.5,88.0,60.5,High School,Male,0.0,Grade 11,16,Germany,57.949999999999996,Low,High,False
S15884,15.5,56.4,64.3,Bachelor,Male,2.0,Grade 11,16,England,52.169999999999995,Low,Moderate,False
S15885,7.5,51.0,63.4,Doctorate,Male,2.0,Grade 11,16,France,48.5,Low,Moderate,True
S15886,12.3,76.1,65.2,Master,Female,5.0,Grade 10,15,England,57.89,High,High,False
S15887,19.9,50.2,83.9,Master,Male,4.0,Grade 11,16,England,60.99,Moderate,Moderate,False
S15888,9.6,84.0,58.3,Associate,Male,0.0,Grade 11,16,England,56.269999999999996,Low,High,False
S15889,15.6,75.3,74.8,Master,Male,3.0,Grade 11,16,Germany,63.10999999999999,Moderate,High,False
S15890,18.4,67.6,65.7,Master,Male,3.0,Grade 12,17,Germany,56.809999999999995,Moderate,Moderate,False
S15891,15.1,36.1,60.4,Bachelor,Male,3.0,Grade 12,17,Portugal,44.050000000000004,Moderate,Low,True
S15892,9.9,65.9,97.2,Associate,Male,1.0,Grade 11,16,Germany,70.35000000000001,Low,Moderate,False
S15893,13.2,84.8,74.4,Master,Male,0.0,Grade 11,15,Spain,65.28,Low,High,False
S15894,3.6,82.8,63.2,Bachelor,Male,1.0,Grade 11,16,Germany,57.16,Low,High,False
S15895,6.1,91.8,74.4,Master,Male,4.0,Grade 11,16,France,65.96000000000001,Moderate,High,False
S15896,7.0,63.1,73.8,Bachelor,Male,1.0,Grade 12,17,Germany,57.23,Low,Moderate,False
S15897,21.2,69.4,65.2,Doctorate,Male,2.0,Grade 10,15,England,57.660000000000004,Low,Moderate,False
S15898,5.9,26.0,50.3,Bachelor,Female,5.0,Grade 11,16,Portugal,34.129999999999995,High,Low,True
S15899,5.9,87.3,59.3,High School,Male,2.0,Grade 12,17,Germany,57.019999999999996,Low,High,False
S15900,4.8,48.8,27.350000000000016,High School,Female,2.0,Grade 11,16,England,29.275000000000006,Low,Low,True
S15901,12.8,79.0,55.7,Bachelor,Male,1.0,Grade 12,17,Portugal,54.11,Low,High,False
S15902,10.7,57.6,74.9,Doctorate,Female,4.0,Grade 11,16,Germany,56.870000000000005,Moderate,Moderate,False
S15903,15.4,73.3,69.5,Doctorate,Male,1.0,Grade 11,16,England,59.81999999999999,Low,Moderate,False
S15904,13.4,94.2,61.0,Bachelor,Male,1.0,Grade 12,17,England,61.440000000000005,Low,High,False
S15905,3.1,75.3,72.2,Associate,Male,0.0,Grade 11,17,Germany,59.309999999999995,Low,High,False
S15906,6.0,60.2,79.5,Bachelor,Male,2.0,Grade 12,17,Germany,59.010000000000005,Low,Moderate,False
S15907,16.8,75.1,66.9,Bachelor,Male,5.0,Grade 12,17,England,59.34,High,High,False
S15908,9.0,62.2,61.1,Doctorate,Female,1.0,Grade 11,16,England,51.01,Low,Moderate,False
S15909,15.9,56.2,61.5,High School,Female,4.0,Grade 11,16,England,50.79,Moderate,Moderate,False
S15910,9.3,112.3,51.7,Master,Male,2.0,Grade 11,16,Germany,61.4,Low,High,False
S15911,5.2,37.9,77.2,Bachelor,Male,1.0,Grade 11,16,England,51.01,Low,Low,False
S15912,8.5,88.1,96.2,Master,Male,3.0,Grade 11,16,Germany,76.23,Moderate,High,False
S15913,5.2,72.3,46.1,Bachelor,Male,5.0,Grade 11,16,France,45.779999999999994,High,Moderate,True
S15914,7.2,58.5,56.9,Bachelor,Male,4.0,Grade 10,15,Portugal,47.44,Moderate,Moderate,True
S15915,11.0,81.9,69.7,Associate,Male,3.0,Grade 10,14,England,61.620000000000005,Moderate,High,False
S15916,12.6,75.7,60.4,Associate,Male,1.0,Grade 12,17,France,55.43,Low,High,False
S15917,2.0,101.4,74.4,Associate,Male,4.0,Grade 10,15,France,68.02000000000001,Moderate,High,False
S15918,9.9,52.3,52.1,Bachelor,Male,0.0,Grade 12,17,France,43.71999999999999,Low,Moderate,True
S15919,7.1,64.7,34.0,Bachelor,Male,0.0,Grade 12,17,England,37.83,Low,Moderate,True
S15920,6.8,95.2,79.1,Doctorate,Male,1.0,Grade 11,16,Portugal,69.47,Low,High,False
S15921,10.7,70.9,76.5,Associate,Female,4.0,Grade 10,15,England,61.66,Moderate,Moderate,False
S15922,7.2,85.9,77.9,Master,Male,4.0,Grade 10,15,Germany,66.16,Moderate,High,False
S15923,10.0,99.3,94.4,Associate,Male,0.0,Grade 12,17,Portugal,78.99000000000001,Low,High,False
S15924,15.9,75.3,57.8,Master,Male,1.0,Grade 10,15,Portugal,54.669999999999995,Low,High,False
S15925,15.9,62.8,92.8,Doctorate,Female,2.0,Grade 12,17,Spain,68.42,Low,Moderate,False
S15926,7.5,75.3,87.8,Doctorate,Male,2.0,Grade 12,17,France,67.99,Low,High,False
S15927,10.0,99.5,60.6,Bachelor,Female,3.0,Grade 10,15,England,62.15,Moderate,High,False
S15928,10.4,78.1,47.5,High School,Male,4.0,Grade 12,17,France,49.25999999999999,Moderate,High,True
S15929,9.2,70.9,50.3,Master,Female,0.0,Grade 10,15,Germany,48.260000000000005,Low,Moderate,True
S15930,7.0,82.7,75.3,Associate,Female,2.0,Grade 11,16,France,63.85999999999999,Low,High,False
S15931,4.1,49.3,49.2,Master,Male,0.0,Grade 11,15,England,40.21,Low,Low,True
S15932,9.8,70.3,68.5,High School,Male,1.0,Grade 10,15,England,57.300000000000004,Low,Moderate,False
S15933,8.0,73.4,61.7,Bachelor,Male,3.0,Grade 11,16,France,54.470000000000006,Moderate,Moderate,False
S15934,13.4,73.1,68.9,High School,Female,2.0,Grade 12,17,Germany,59.059999999999995,Low,Moderate,False
S15935,10.0,67.1,78.8,Doctorate,Male,1.0,Grade 12,17,England,61.53,Low,Moderate,False
S15936,15.5,68.8,71.1,High School,Male,2.0,Grade 10,15,Germany,59.29,Low,Moderate,False
S15937,3.7,72.7,65.2,Doctorate,Male,1.0,Grade 12,18,England,55.15,Low,Moderate,False
S15938,10.0,104.2,93.8,Doctorate,Male,3.0,Grade 11,16,France,80.16,Moderate,High,False
S15939,6.4,30.9,36.3,High School,Female,1.0,Grade 12,18,France,28.7,Low,Low,True
S15940,3.9,89.0,69.2,Associate,Female,2.0,Grade 10,15,Portugal,62.08,Low,High,False
S15941,7.9,73.3,64.4,Bachelor,Male,0.0,Grade 10,15,France,55.769999999999996,Low,Moderate,False
S15942,15.3,73.8,65.2,High School,Female,2.0,Grade 10,15,Spain,57.8,Low,Moderate,False
S15943,8.1,66.9,34.2,Master,Male,2.0,Grade 11,16,France,38.79,Low,Moderate,True
S15944,17.8,85.0,68.3,High School,Male,4.0,Grade 11,16,England,63.21,Moderate,High,False
S15945,12.7,94.0,57.4,Master,Male,4.0,Grade 12,17,France,59.44,Moderate,High,False
S15946,10.0,37.1,75.6,Doctorate,Male,2.0,Grade 12,17,England,50.93,Low,Low,False
S15947,15.8,116.9,102.94999999999999,Doctorate,Male,0.0,Grade 10,15,Spain,89.70499999999998,Low,High,False
S15948,12.2,77.9,48.5,Master,Male,1.0,Grade 12,17,Spain,50.06,Low,High,False
S15949,5.3,77.2,70.5,Bachelor,Female,0.0,Grade 11,16,Portugal,59.47,Low,High,False
S15950,19.3,47.1,65.2,Associate,Male,0.0,Grade 10,15,Germany,50.59,Low,Low,False
S15951,11.3,63.6,65.2,Bachelor,Male,2.0,Grade 12,17,France,53.94,Low,Moderate,False
S15952,10.1,102.2,79.2,Bachelor,Female,3.0,Grade 11,16,Germany,72.28,Moderate,High,False
S15953,5.7,76.4,72.3,Associate,Male,4.0,Grade 10,15,Spain,60.21,Moderate,High,False
S15954,15.9,83.3,85.4,Associate,Female,4.0,Grade 10,15,Germany,70.87,Moderate,High,False
S15955,10.0,65.8,65.2,High School,Male,4.0,Grade 10,15,Germany,54.34,Moderate,Moderate,False
S15956,13.1,114.4,38.8,Bachelor,Male,0.0,Grade 11,16,Portugal,56.339999999999996,Low,High,False
S15957,7.5,71.9,93.2,Doctorate,Female,4.0,Grade 11,16,Germany,69.67,Moderate,Moderate,False
S15958,14.2,97.6,42.8,Master,Female,3.0,Grade 10,15,England,53.519999999999996,Moderate,High,False
S15959,14.6,72.0,92.7,Bachelor,Female,2.0,Grade 12,17,Germany,70.87,Low,Moderate,False
S15960,6.7,82.0,75.2,High School,Male,4.0,Grade 11,16,France,63.540000000000006,Moderate,High,False
S15961,2.9,82.0,70.5,Associate,Male,3.0,Grade 11,16,Germany,60.42999999999999,Moderate,High,False
S15962,12.9,93.5,90.9,High School,Male,1.0,Grade 10,15,France,76.08,Low,High,False
S15963,2.1,89.8,73.7,Associate,Male,5.0,Grade 12,17,France,64.21,High,High,False
S15964,10.8,65.5,79.6,Bachelor,Male,1.0,Grade 11,16,Germany,61.61,Low,Moderate,False
S15965,7.8,98.2,67.9,Master,Female,4.0,Grade 10,15,France,64.97,Moderate,High,False
S15966,16.1,55.2,55.6,Bachelor,Male,1.0,Grade 10,15,France,47.58,Low,Moderate,True
S15967,8.0,51.3,49.3,Doctorate,Male,0.0,Grade 11,16,Portugal,41.64,Low,Moderate,True
S15968,15.5,69.2,96.6,Doctorate,Male,1.0,Grade 10,15,Germany,72.16,Low,Moderate,False
S15969,7.4,82.9,87.9,Master,Female,3.0,Grade 12,17,Spain,70.30000000000001,Moderate,High,False
S15970,15.0,54.6,63.1,Bachelor,Female,1.0,Grade 11,16,England,50.93,Low,Moderate,False
S15971,20.3,73.4,55.7,Associate,Male,3.0,Grade 12,17,France,53.93000000000001,Moderate,Moderate,False
S15972,4.7,47.3,89.1,Associate,Male,2.0,Grade 10,15,Spain,59.67999999999999,Low,Low,False
S15973,11.5,69.6,79.2,High School,Male,0.0,Grade 10,15,Germany,62.78,Low,Moderate,False
S15974,22.799999999999997,94.4,81.2,Bachelor,Female,0.0,Grade 12,17,Germany,73.48,Low,High,False
S15975,10.3,58.1,84.9,Master,Male,1.0,Grade 12,17,England,61.940000000000005,Low,Moderate,False
S15976,10.3,50.6,83.1,High School,Female,0.0,Grade 10,15,England,58.79,Low,Moderate,False
S15977,13.9,82.6,94.4,High School,Male,5.0,Grade 11,16,Germany,74.76,High,High,False
S15978,10.2,59.2,77.8,Master,Male,2.0,Grade 12,17,France,58.699999999999996,Low,Moderate,False
S15979,1.5,123.5,45.2,High School,Male,0.0,Grade 10,15,France,59.949999999999996,Low,High,False
S15980,15.7,78.8,60.0,Bachelor,Male,0.0,Grade 12,17,Spain,56.78,Low,High,False
S15981,-0.0,75.3,72.6,Associate,Male,1.0,Grade 11,16,England,58.89,Low,High,False
S15982,7.9,48.7,65.2,Master,Male,0.0,Grade 12,17,England,48.79,Low,Low,True
S15983,16.0,84.1,77.2,Master,Female,1.0,Grade 11,16,Germany,67.03,Low,High,False
S15984,8.2,75.3,65.7,Bachelor,Male,0.0,Grade 11,16,Germany,57.08,Low,High,False
S15985,6.5,71.4,43.3,Bachelor,Male,3.0,Grade 10,15,France,44.37,Moderate,Moderate,True
S15986,14.4,60.0,69.5,High School,Male,1.0,Grade 10,15,Spain,55.63,Low,Moderate,False
S15987,5.7,95.8,38.0,Bachelor,Female,0.0,Grade 10,15,Germany,48.879999999999995,Low,High,True
S15988,3.9,81.4,39.5,Master,Male,3.0,Grade 12,17,France,44.95,Moderate,High,True
S15989,11.4,77.3,73.0,Master,Female,1.0,Grade 12,17,England,61.97,Low,High,False
S15990,9.1,102.2,51.1,Bachelor,Female,0.0,Grade 11,16,England,58.03,Low,High,False
S15991,3.8,75.3,58.6,Master,Female,5.0,Grade 12,17,England,52.65,High,High,False
S15992,13.2,95.6,72.5,Bachelor,Male,0.0,Grade 10,15,Germany,67.57,Low,High,False
S15993,12.3,111.0,56.8,Bachelor,Male,3.0,Grade 11,16,France,64.16,Moderate,High,False
S15994,8.2,77.8,71.2,Master,Female,0.0,Grade 12,17,Spain,60.58,Low,High,False
S15995,8.5,80.2,83.0,High School,Female,3.0,Grade 12,17,France,67.26,Moderate,High,False
S15996,12.4,94.1,52.4,High School,Female,1.0,Grade 11,16,France,56.91,Low,High,False
S15997,16.0,75.3,56.6,Bachelor,Male,2.0,Grade 12,17,Germany,54.09,Low,High,False
S15998,8.6,77.6,74.5,Bachelor,Male,0.0,Grade 10,15,Germany,62.25,Low,High,False
S15999,13.3,62.3,58.5,Associate,Female,3.0,Grade 10,15,Germany,50.599999999999994,Moderate,Moderate,False
S16000,12.8,92.3,74.4,Doctorate,Male,4.0,Grade 12,17,Portugal,67.45,Moderate,High,False
S16001,14.4,86.4,72.7,High School,Male,5.0,Grade 11,16,Spain,65.15,High,High,False
S16002,10.2,92.1,60.1,Master,Female,3.0,Grade 11,16,England,59.72,Moderate,High,False
S16003,5.4,89.0,84.9,Associate,Male,2.0,Grade 12,17,England,70.23,Low,High,False
S16004,7.7,79.1,47.0,Bachelor,Male,3.0,Grade 11,16,England,48.769999999999996,Moderate,High,True
S16005,11.7,80.3,74.2,Master,Male,1.0,Grade 11,16,Portugal,63.53,Low,High,False
S16006,19.1,75.3,33.3,High School,Male,1.0,Grade 11,16,England,43.059999999999995,Low,High,True
S16007,7.6,46.0,66.4,Doctorate,Male,4.0,Grade 12,18,Portugal,48.52,Moderate,Low,True
S16008,10.0,101.6,65.2,Doctorate,Male,0.0,Grade 11,16,Portugal,65.08,Low,High,False
S16009,8.4,84.0,46.9,Master,Female,1.0,Grade 11,16,England,50.33,Low,High,False
S16010,10.6,58.1,88.0,Associate,Female,2.0,Grade 11,16,England,63.55,Low,Moderate,False
S16011,17.6,78.7,48.6,Bachelor,Male,1.0,Grade 10,16,Germany,51.43,Low,High,False
S16012,13.8,101.4,65.2,Master,Female,1.0,Grade 10,14,England,65.78,Low,High,False
S16013,3.8,80.8,82.7,High School,Male,2.0,Grade 11,16,England,66.35000000000001,Low,High,False
S16014,7.1,60.4,68.4,Bachelor,Female,0.0,Grade 12,17,Spain,53.74,Low,Moderate,False
S16015,16.3,49.5,59.2,Associate,Male,1.0,Grade 12,17,England,47.71,Low,Low,True
S16016,10.7,124.3,56.0,Master,Male,1.0,Grade 10,15,Germany,67.42999999999999,Low,High,False
S16017,4.3,40.2,65.2,High School,Male,0.0,Grade 10,15,France,45.52,Low,Low,True
S16018,5.9,81.7,59.2,High School,Male,1.0,Grade 12,16,England,55.29,Low,High,False
S16019,13.5,63.3,66.7,Master,Female,1.0,Grade 10,15,Germany,55.040000000000006,Low,Moderate,False
S16020,15.0,95.8,55.3,Master,Male,0.0,Grade 12,17,Germany,59.39,Low,High,False
S16021,10.1,50.7,78.3,Master,Female,2.0,Grade 11,16,England,56.38,Low,Moderate,False
S16022,22.4,107.2,55.5,Bachelor,Male,1.0,Grade 10,15,France,64.39,Low,High,False
S16023,10.0,72.5,42.6,High School,Female,1.0,Grade 12,17,Spain,45.05,Low,Moderate,True
S16024,8.8,70.6,102.94999999999999,Associate,Female,3.0,Grade 11,17,Portugal,74.41499999999999,Moderate,Moderate,False
S16025,5.9,68.7,80.0,Doctorate,Female,0.0,Grade 10,15,Germany,61.79,Low,Moderate,False
S16026,5.1,63.1,54.9,Doctorate,Male,0.0,Grade 10,15,Spain,47.4,Low,Moderate,True
S16027,11.7,67.6,51.7,Associate,Male,3.0,Grade 12,17,England,48.47,Moderate,Moderate,True
S16028,7.6,89.4,75.3,Doctorate,Male,1.0,Grade 10,16,France,65.99,Low,High,False
S16029,18.4,40.6,55.3,Doctorate,Male,5.0,Grade 11,16,England,43.51,High,Low,True
S16030,17.3,60.0,80.6,Doctorate,Male,2.0,Grade 11,17,Spain,61.76,Low,Moderate,False
S16031,13.2,104.9,72.8,Master,Male,5.0,Grade 11,16,Portugal,70.51,High,High,False
S16032,4.1,73.2,69.4,Doctorate,Female,0.0,Grade 10,15,Germany,57.480000000000004,Low,Moderate,False
S16033,6.6,63.6,67.8,Doctorate,Male,1.0,Grade 12,17,Spain,54.3,Low,Moderate,False
S16034,16.3,49.5,65.2,Master,Female,1.0,Grade 10,15,Germany,50.71,Low,Low,False
S16035,7.2,51.6,62.0,Master,Female,3.0,Grade 11,16,France,47.92,Moderate,Moderate,True
S16036,15.6,94.6,67.1,Master,Male,2.0,Grade 12,17,Germany,65.05,Low,High,False
S16037,12.4,58.5,53.6,Bachelor,Male,3.0,Grade 11,16,England,46.83,Moderate,Moderate,True
S16038,10.3,91.1,74.1,Doctorate,Female,0.0,Grade 11,16,France,66.44,Low,High,False
S16039,6.5,55.4,52.0,Master,Female,1.0,Grade 10,16,England,43.919999999999995,Low,Moderate,True
S16040,9.5,72.5,83.3,Doctorate,Male,1.0,Grade 10,16,Germany,65.3,Low,Moderate,False
S16041,10.9,73.6,84.8,Master,Male,2.0,Grade 12,17,Portugal,66.66,Low,Moderate,False
S16042,15.2,59.9,40.1,Bachelor,Female,0.0,Grade 11,16,England,41.059999999999995,Low,Moderate,True
S16043,5.6,76.5,80.4,High School,Male,0.0,Grade 10,15,Germany,64.27000000000001,Low,High,False
S16044,8.7,75.3,46.4,Doctorate,Male,0.0,Grade 11,17,Germany,47.53,Low,High,True
S16045,10.2,73.2,58.5,Bachelor,Male,0.0,Grade 12,17,France,53.25,Low,Moderate,False
S16046,13.3,83.9,65.2,Associate,Male,1.0,Grade 11,16,France,60.43000000000001,Low,High,False
S16047,5.5,58.3,58.2,Doctorate,Male,1.0,Grade 10,15,Germany,47.690000000000005,Low,Moderate,True
S16048,3.4,75.3,59.7,Bachelor,Male,1.0,Grade 10,15,England,53.12,Low,High,False
S16049,13.4,78.1,77.1,Associate,Female,2.0,Grade 11,16,Spain,64.66,Low,High,False
S16050,2.4,78.9,81.1,Bachelor,Male,1.0,Grade 10,15,England,64.7,Low,High,False
S16051,16.4,48.1,63.3,Master,Male,1.0,Grade 10,14,England,49.36,Low,Low,True
S16052,10.0,76.9,65.0,High School,Male,0.0,Grade 11,16,Spain,57.57,Low,High,False
S16053,2.3,40.6,74.5,Associate,Female,0.0,Grade 11,16,England,49.89,Low,Low,True
S16054,7.6,62.4,49.2,Associate,Male,4.0,Grade 10,15,Spain,44.84,Moderate,Moderate,True
S16055,11.9,74.9,65.6,Associate,Female,4.0,Grade 11,16,Germany,57.65,Moderate,Moderate,False
S16056,7.3,79.2,61.6,Bachelor,Female,4.0,Grade 10,15,Germany,56.02,Moderate,High,False
S16057,10.1,50.8,69.2,High School,Male,0.0,Grade 12,17,France,51.86000000000001,Low,Moderate,False
S16058,13.7,69.3,47.5,Bachelor,Male,1.0,Grade 11,16,Spain,47.28,Low,Moderate,True
S16059,9.0,90.9,70.5,Doctorate,Male,3.0,Grade 10,15,England,64.32,Moderate,High,False
S16060,5.3,55.4,69.3,Associate,Female,3.0,Grade 12,17,Spain,52.33,Moderate,Moderate,False
S16061,8.5,31.9,94.7,Bachelor,Female,3.0,Grade 10,16,England,58.620000000000005,Moderate,Low,False
S16062,17.1,85.6,65.2,Bachelor,Male,1.0,Grade 10,15,England,61.7,Low,High,False
S16063,18.4,56.2,99.7,Doctorate,Male,3.0,Grade 11,16,France,70.39000000000001,Moderate,Moderate,False
S16064,-0.1,62.2,65.2,Associate,Male,5.0,Grade 11,16,England,51.24,High,Moderate,False
S16065,15.5,77.6,84.2,High School,Male,1.0,Grade 12,17,England,68.47999999999999,Low,High,False
S16066,11.3,76.5,65.2,Doctorate,Female,2.0,Grade 11,16,Germany,57.809999999999995,Low,High,False
S16067,14.6,95.4,79.8,Master,Male,1.0,Grade 10,14,England,71.44,Low,High,False
S16068,7.2,70.2,39.1,Master,Male,1.0,Grade 10,15,Germany,42.05,Low,Moderate,True
S16069,1.2,76.4,34.4,Bachelor,Female,0.0,Grade 11,16,England,40.36000000000001,Low,High,True
S16070,12.9,41.1,56.4,Master,Female,3.0,Grade 12,17,Germany,43.11,Moderate,Low,True
S16071,5.3,87.6,50.4,Associate,Male,3.0,Grade 10,15,Spain,52.54,Moderate,High,False
S16072,3.1,61.2,35.5,Doctorate,Female,2.0,Grade 12,17,England,36.73,Low,Moderate,True
S16073,3.4,126.15000000000002,89.3,High School,Female,5.0,Grade 12,17,Spain,83.17500000000001,High,High,False
S16074,13.0,70.7,54.3,Associate,Female,1.0,Grade 11,17,France,50.96,Low,Moderate,False
S16075,10.7,83.5,72.0,Associate,Male,1.0,Grade 11,16,France,63.19,Low,High,False
S16076,13.9,87.8,65.2,High School,Male,2.0,Grade 10,15,England,61.72,Low,High,False
S16077,13.3,73.2,63.3,Associate,Female,2.0,Grade 12,17,Germany,56.269999999999996,Low,Moderate,False
S16078,7.9,83.7,45.7,Bachelor,Male,1.0,Grade 12,17,England,49.54,Low,High,True
S16079,9.6,120.1,93.0,Associate,Female,5.0,Grade 11,16,England,84.45,High,High,False
S16080,10.0,59.9,62.8,Doctorate,Male,3.0,Grade 10,15,England,51.37,Moderate,Moderate,False
S16081,8.9,30.1,77.7,Associate,Female,4.0,Grade 11,15,Germany,49.660000000000004,Moderate,Low,True
S16082,5.2,48.9,27.350000000000016,Doctorate,Male,5.0,Grade 11,16,France,29.385000000000005,High,Low,True
S16083,12.0,94.9,69.5,Bachelor,Female,4.0,Grade 11,16,Spain,65.62,Moderate,High,False
S16084,15.4,65.4,64.1,High School,Male,4.0,Grade 11,16,Spain,54.75,Moderate,Moderate,False
S16085,5.9,75.3,59.5,Master,Male,4.0,Grade 11,16,England,53.52,Moderate,High,False
S16086,16.4,89.5,79.5,High School,Female,4.0,Grade 11,16,Spain,69.88,Moderate,High,False
S16087,10.6,61.9,54.9,Bachelor,Female,3.0,Grade 12,17,Spain,48.13999999999999,Moderate,Moderate,True
S16088,11.2,59.4,60.8,Master,Male,0.0,Grade 11,16,Spain,50.46,Low,Moderate,False
S16089,1.5,66.1,66.6,Master,Female,2.0,Grade 12,18,France,53.42999999999999,Low,Moderate,False
S16090,1.0,33.7,78.0,Associate,Male,3.0,Grade 11,16,Spain,49.31,Moderate,Low,True
S16091,10.7,80.6,61.3,High School,Male,2.0,Grade 11,16,England,56.97,Low,High,False
S16092,13.9,88.9,62.6,Doctorate,Male,4.0,Grade 12,17,England,60.75,Moderate,High,False
S16093,6.6,55.7,62.5,Bachelor,Female,0.0,Grade 10,15,Germany,49.28,Low,Moderate,True
S16094,18.4,44.0,62.4,Bachelor,Female,1.0,Grade 10,15,Spain,48.08,Low,Low,True
S16095,13.7,56.8,45.2,Doctorate,Male,0.0,Grade 12,17,England,42.38,Low,Moderate,True
S16096,5.5,94.9,76.4,Master,Male,1.0,Grade 11,16,France,67.77,Low,High,False
S16097,10.2,91.1,77.4,Master,Female,2.0,Grade 11,16,England,68.07000000000001,Low,High,False
S16098,22.4,79.3,40.6,High School,Female,1.0,Grade 11,16,Germany,48.57,Low,High,True
S16099,3.8,107.8,58.2,High School,Male,4.0,Grade 12,16,Spain,62.199999999999996,Moderate,High,False
